Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Balance,Ability,Moonfire,8928,8921,Rank 7,34,"Burns the enemy for 
91 to 
108 Arcane damage and then an additional 164 Arcane damage over 12 sec.",Offensive,Main,0,12,190 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=8928,
Balance,Ability,Moonfire,8929,8921,Rank 8,40,"Burns the enemy for 
117 to 
137 Arcane damage and then an additional 212 Arcane damage over 12 sec.",Offensive,Main,0,12,235 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=8929,
Balance,Ability,Moonfire,9833,8921,Rank 9,46,"Burns the enemy for 
143 to 
168 Arcane damage and then an additional 264 Arcane damage over 12 sec.",Offensive,Main,0,12,280 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=9833,
Balance,Ability,Moonfire,9834,8921,Rank 10,52,"Burns the enemy for 
172 to 
200 Arcane damage and then an additional 320 Arcane damage over 12 sec.",Offensive,Main,0,12,325 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=9834,
Balance,Ability,Moonfire,9835,8921,Rank 11,58,"Burns the enemy for 
205 to 
238 Arcane damage and then an additional 384 Arcane damage over 12 sec.",Offensive,Main,0,12,375 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=9835,
Balance,Ability,Moonfire,26987,8921,Rank 12,63,"Burns the enemy for 
238 to 
276 Arcane damage and then an additional 444 Arcane damage over 12 sec.",Offensive,Main,0,12,430 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=26987,
Balance,Ability,Moonfire,26988,8921,Rank 13,70,"Burns the enemy for 
305 to 
357 Arcane damage and then an additional 600 Arcane damage over 12 sec.",Offensive,Main,0,12,495 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=26988,
Balance,Ability,Starfall,439748,439748,,,"Summon a flurry of stars from the sky over 10 sec, striking enemies within 30 yards of the targeted area for Arcane damage.",Offensive,Main,90,10,,,Cooldown,"AOE, DPS, MAJOR, PVE_PVP",https://www.wowhead.com/tbc/spell=439748,
Balance,Ability,Starfire,2912,2912,Rank 1,20,"Causes 
95 to 
115 Arcane damage to the target.",Offensive,Main,0,,95 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=2912,
Balance,Ability,Starfire,8949,2912,Rank 2,26,"Causes 
146 to 
177 Arcane damage to the target.",Offensive,Main,0,,135 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=8949,
Balance,Ability,Starfire,8950,2912,Rank 3,34,"Causes 
212 to 
253 Arcane damage to the target.",Offensive,Main,0,,180 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=8950,
Balance,Ability,Starfire,8951,2912,Rank 4,42,"Causes 
293 to 
348 Arcane damage to the target.",Offensive,Main,0,,230 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=8951,
Balance,Ability,Starfire,9875,2912,Rank 5,50,"Causes 
378 to 
445 Arcane damage to the target.",Offensive,Main,0,,275 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=9875,
Balance,Ability,Starfire,9876,2912,Rank 6,58,"Causes 
463 to 
543 Arcane damage to the target.",Offensive,Main,0,,315 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=9876,
Balance,Ability,Starfire,25298,2912,Rank 7,60,"Causes 
514 to 
603 Arcane damage to the target.",Offensive,Main,0,,340 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=25298,
Balance,Ability,Starfire,26986,2912,Rank 8,67,"Causes 
550 to 
647 Arcane damage to the target.",Offensive,Main,0,,370 Mana,,Cooldown,"DPS, FILLER, PVE",https://www.wowhead.com/tbc/spell=26986,
Balance,Ability,Starsurge,417157,417157,,,"Launch surging stellar energies at the target, dealing Arcane damage and increasing the damage of your next Wrath or Starfire.",Offensive,Main,6,,,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=417157,
Balance,Ability,Wrath,5176,5176,Rank 1,1,"Causes 
13 to 
16 Nature damage to the target.",Offensive,Main,0,,20 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=5176,
Balance,Ability,Wrath,5177,5176,Rank 2,6,"Causes 
28 to 
33 Nature damage to the target.",Offensive,Main,0,,35 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=5177,
Balance,Ability,Wrath,5178,5176,Rank 3,14,"Causes 
48 to 
57 Nature damage to the target.",Offensive,Main,0,,55 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=5178,
Balance,Ability,Wrath,5179,5176,Rank 4,22,"Causes 
69 to 
79 Nature damage to the target.",Offensive,Main,0,,70 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=5179,
Balance,Ability,Wrath,5180,5176,Rank 5,30,"Causes 
108 to 
123 Nature damage to the target.",Offensive,Main,0,,100 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=5180,
Balance,Ability,Wrath,6780,5176,Rank 6,38,"Causes 
148 to 
167 Nature damage to the target.",Offensive,Main,0,,125 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=6780,
Balance,Ability,Wrath,8905,5176,Rank 7,46,"Causes 
198 to 
221 Nature damage to the target.",Offensive,Main,0,,155 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=8905,
Balance,Ability,Wrath,9912,5176,Rank 8,54,"Causes 
248 to 
277 Nature damage to the target.",Offensive,Main,0,,180 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=9912,
Balance,Ability,Wrath,26984,5176,Rank 9,61,"Causes 
292 to 
327 Nature damage to the target.",Offensive,Main,0,,210 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=26984,
Balance,Ability,Wrath,26985,5176,Rank 10,69,"Causes 
383 to 
432 Nature damage to the target.",Offensive,Main,0,,255 Mana,,Cooldown,"DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=26985,
Balance,Talent,Balance of Power,33592,33592,Rank 1/2,,Increases your chance to hit with all spells and reduces the chance you'll be hit by spells by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33592,Talent: Balance of Power; tree row 6
Balance,Talent,Balance of Power,33596,33592,Rank 2/2,,Increases your chance to hit with all spells and reduces the chance you'll be hit by spells by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33596,Talent: Balance of Power; tree row 6
Balance,Talent,Brambles,16836,16836,Rank 1/3,,Increases damage caused by your Thorns and Entangling Roots spells by 25%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16836,Talent: Brambles; tree row 3
Balance,Talent,Brambles,16839,16836,Rank 2/3,,Increases damage caused by your Thorns and Entangling Roots spells by 50%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16839,Talent: Brambles; tree row 3
Balance,Talent,Brambles,16840,16836,Rank 3/3,,Increases damage caused by your Thorns and Entangling Roots spells by 75%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16840,Talent: Brambles; tree row 3
Balance,Talent,Celestial Focus,16850,16850,Rank 1/3,,Gives your Starfire spell a 5% chance to stun the target for 3 sec and increases the chance you'll resist spell interruption when casting your Wrath spell by 25%.,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16850,Talent: Celestial Focus; tree row 4
Balance,Talent,Celestial Focus,16923,16850,Rank 2/3,,Gives your Starfire spell a 10% chance to stun the target for 3 sec and increases the chance you'll resist spell interruption when casting your Wrath spell by 50%.,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16923,Talent: Celestial Focus; tree row 4
Balance,Talent,Celestial Focus,16924,16850,Rank 3/3,,Gives your Starfire spell a 15% chance to stun the target for 3 sec and increases the chance you'll resist spell interruption when casting your Wrath spell by 70%.,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16924,Talent: Celestial Focus; tree row 4
Balance,Talent,Control of Nature,16918,16918,Rank 1/3,,Gives you a 40% chance to avoid interruption caused by damage while casting Entangling Roots and Cyclone.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16918,Talent: Control of Nature; tree row 2
Balance,Talent,Control of Nature,16919,16918,Rank 2/3,,Gives you a 70% chance to avoid interruption caused by damage while casting Entangling Roots and Cyclone.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16919,Talent: Control of Nature; tree row 2
Balance,Talent,Control of Nature,16920,16918,Rank 3/3,,Gives you a 100% chance to avoid interruption caused by damage while casting Entangling Roots and Cyclone.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16920,Talent: Control of Nature; tree row 2
Balance,Talent,Dreamstate,33597,33597,Rank 1/3,,"Regenerate mana equal to 4% of your Intellect every 5 sec, even while casting.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33597,Talent: Dreamstate; tree row 7
Balance,Talent,Dreamstate,33599,33597,Rank 2/3,,"Regenerate mana equal to 7% of your Intellect every 5 sec, even while casting.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33599,Talent: Dreamstate; tree row 7
Balance,Talent,Dreamstate,33956,33597,Rank 3/3,,"Regenerate mana equal to 10% of your Intellect every 5 sec, even while casting.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33956,Talent: Dreamstate; tree row 7
Balance,Talent,Focused Starlight,35363,35363,Rank 1/2,,Increases the critical strike chance of your Wrath and Starfire spells by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35363,Talent: Focused Starlight; tree row 2
Balance,Talent,Focused Starlight,35364,35363,Rank 2/2,,Increases the critical strike chance of your Wrath and Starfire spells by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35364,Talent: Focused Starlight; tree row 2
Balance,Talent Ability,Force of Nature,33831,33831,Rank 1/1,,Summons 3 treants to attack enemy targets for 30 sec.,Pet,Main,180,30,12% of base mana,,Cooldown,"DPS, MAJOR, PET_SUMMON, PET_SUMMON_TEMP, PVE",https://www.wowhead.com/tbc/spell=33831,Talent-required | Talent: Force of Nature
Balance,Talent,Improved Faerie Fire,33600,33600,Rank 1/3,,Your Faerie Fire spell also increases the chance the target will be hit by melee and ranged attacks by 1%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33600,Talent: Improved Faerie Fire; tree row 7
Balance,Talent,Improved Faerie Fire,33601,33600,Rank 2/3,,Your Faerie Fire spell also increases the chance the target will be hit by melee and ranged attacks by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33601,Talent: Improved Faerie Fire; tree row 7
Balance,Talent,Improved Faerie Fire,33602,33600,Rank 3/3,,Your Faerie Fire spell also increases the chance the target will be hit by melee and ranged attacks by 3%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33602,Talent: Improved Faerie Fire; tree row 7
Balance,Talent,Improved Moonfire,16821,16821,Rank 1/2,,Increases the damage and critical strike chance of your Moonfire spell by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16821,Talent: Improved Moonfire; tree row 2
Balance,Talent,Improved Moonfire,16822,16821,Rank 2/2,,Increases the damage and critical strike chance of your Moonfire spell by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16822,Talent: Improved Moonfire; tree row 2
Balance,Talent,Improved Nature's Grasp,17245,17245,Rank 1/4,,Increases the chance for your Nature's Grasp to entangle an enemy by 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=17245,Talent: Improved Nature's Grasp; tree row 1
Balance,Talent,Improved Nature's Grasp,17247,17245,Rank 2/4,,Increases the chance for your Nature's Grasp to entangle an enemy by 30%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=17247,Talent: Improved Nature's Grasp; tree row 1
Balance,Talent,Improved Nature's Grasp,17248,17245,Rank 3/4,,Increases the chance for your Nature's Grasp to entangle an enemy by 45%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=17248,Talent: Improved Nature's Grasp; tree row 1
Balance,Talent,Improved Nature's Grasp,17249,17245,Rank 4/4,,Increases the chance for your Nature's Grasp to entangle an enemy by 65%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=17249,Talent: Improved Nature's Grasp; tree row 1
Balance,Talent Ability,Insect Swarm,5570,5570,Rank 1/1,,"The enemy target is swarmed by insects, decreasing their chance to hit by 2% and causing 108 Nature damage over 12 sec.",Offensive,Main,0,12,50 Mana,,Cooldown,"DEBUFF, DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=5570,Talent-required | Talent: Insect Swarm
Balance,Talent Ability,Insect Swarm,24974,5570,Rank 2,30,"The enemy target is swarmed by insects, decreasing their chance to hit by 2% and causing 192 Nature damage over 12 sec.",Offensive,Main,0,12,85 Mana,,Cooldown,"DEBUFF, DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=24974,Talent-required
Balance,Talent Ability,Insect Swarm,24975,5570,Rank 3,40,"The enemy target is swarmed by insects, decreasing their chance to hit by 2% and causing 300 Nature damage over 12 sec.",Offensive,Main,0,12,110 Mana,,Cooldown,"DEBUFF, DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=24975,Talent-required
Balance,Talent Ability,Insect Swarm,24976,5570,Rank 4,50,"The enemy target is swarmed by insects, decreasing their chance to hit by 2% and causing 432 Nature damage over 12 sec.",Offensive,Main,0,12,135 Mana,,Cooldown,"DEBUFF, DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=24976,Talent-required
Balance,Talent Ability,Insect Swarm,24977,5570,Rank 5,60,"The enemy target is swarmed by insects, decreasing their chance to hit by 2% and causing 594 Nature damage over 12 sec.",Offensive,Main,0,12,155 Mana,,Cooldown,"DEBUFF, DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=24977,Talent-required
Balance,Talent Ability,Insect Swarm,27013,5570,Rank 6,70,"The enemy target is swarmed by insects, decreasing their chance to hit by 2% and causing 792 Nature damage over 12 sec.",Offensive,Main,0,12,175 Mana,,Cooldown,"DEBUFF, DPS, PVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=27013,Talent-required
Balance,Talent,Lunar Guidance,33589,33589,Rank 1/3,,Increases your spell damage and healing by 8% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33589,Talent: Lunar Guidance; tree row 5
Balance,Talent,Lunar Guidance,33590,33589,Rank 2/3,,Increases your spell damage and healing by 16% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33590,Talent: Lunar Guidance; tree row 5
Balance,Talent,Lunar Guidance,33591,33589,Rank 3/3,,Increases your spell damage and healing by 25% of your total Intellect.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33591,Talent: Lunar Guidance; tree row 5
Balance,Talent,Moonfury,16896,16896,Rank 1/5,,"Increases the damage done by your Starfire, Moonfire and Wrath spells by 2%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16896,Talent: Moonfury; tree row 6
Balance,Talent,Moonfury,16897,16896,Rank 2/5,,"Increases the damage done by your Starfire, Moonfire and Wrath spells by 4%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16897,Talent: Moonfury; tree row 6
Balance,Talent,Moonfury,16899,16896,Rank 3/5,,"Increases the damage done by your Starfire, Moonfire and Wrath spells by 6%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16899,Talent: Moonfury; tree row 6
Balance,Talent,Moonfury,16900,16896,Rank 4/5,,"Increases the damage done by your Starfire, Moonfire and Wrath spells by 8%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16900,Talent: Moonfury; tree row 6
Balance,Talent,Moonfury,16901,16896,Rank 5/5,,"Increases the damage done by your Starfire, Moonfire and Wrath spells by 10%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16901,Talent: Moonfury; tree row 6
Balance,Talent,Moonglow,16845,16845,Rank 1/3,,"Reduces the Mana cost of your Moonfire, Starfire, Wrath, Healing Touch, Regrowth and Rejuvenation spells by 3%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16845,Talent: Moonglow; tree row 5
Balance,Talent,Moonglow,16846,16845,Rank 2/3,,"Reduces the Mana cost of your Moonfire, Starfire, Wrath, Healing Touch, Regrowth and Rejuvenation spells by 6%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16846,Talent: Moonglow; tree row 5
Balance,Talent,Moonglow,16847,16845,Rank 3/3,,"Reduces the Mana cost of your Moonfire, Starfire, Wrath, Healing Touch, Regrowth and Rejuvenation spells by 9%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16847,Talent: Moonglow; tree row 5
Balance,Talent Ability,Moonkin Form,24858,24858,Rank 1/1,,"Shapeshift into Moonkin Form. While in this form the armor contribution from items is increased by 400%, attack power is increased by 150% of your level and all party members within 30 yards have their spell critical chance increased by 5%. Melee attacks in this form have a chance on hit to regenerate mana based on attack power. The Moonkin can only cast Balance and Remove Curse spells while shapeshifted.
The act of shapeshifting frees the caster of Polymorph and Movement Impairing effects.",Form,Utility,0,,22% of base mana,24907,Cooldown + aura,SHAPESHIFT,https://www.wowhead.com/tbc/spell=24858,Talent-required | Talent: Moonkin Form
Balance,Talent,Nature's Grace,16880,16880,Rank 1/1,,"All spell criticals grace you with a blessing of nature, reducing the casting time of your next spell by 0.5 sec.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16880,Talent: Nature's Grace; tree row 5
Balance,Talent Ability,Nature's Grasp,16689,16689,Rank 1,,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 1). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=16689,Talent: Nature's Grasp
Balance,Talent,Nature's Reach,16819,16819,Rank 1/2,,Increases the range of your Balance spells and Faerie Fire (Feral) ability by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16819,Talent: Nature's Reach; tree row 3
Balance,Talent,Nature's Reach,16820,16819,Rank 2/2,,Increases the range of your Balance spells and Faerie Fire (Feral) ability by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16820,Talent: Nature's Reach; tree row 3
Balance,Talent,Starlight Wrath,16814,16814,Rank 1/5,,Reduces the cast time of your Wrath and Starfire spells by 0.1 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16814,Talent: Starlight Wrath; tree row 1
Balance,Talent,Starlight Wrath,16815,16814,Rank 2/5,,Reduces the cast time of your Wrath and Starfire spells by 0.2 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16815,Talent: Starlight Wrath; tree row 1
Balance,Talent,Starlight Wrath,16816,16814,Rank 3/5,,Reduces the cast time of your Wrath and Starfire spells by 0.3 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16816,Talent: Starlight Wrath; tree row 1
Balance,Talent,Starlight Wrath,16817,16814,Rank 4/5,,Reduces the cast time of your Wrath and Starfire spells by 0.4 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16817,Talent: Starlight Wrath; tree row 1
Balance,Talent,Starlight Wrath,16818,16814,Rank 5/5,,Reduces the cast time of your Wrath and Starfire spells by 0.5 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16818,Talent: Starlight Wrath; tree row 1
Balance,Talent,Vengeance,16909,16909,Rank 1/5,,"Increases the critical strike damage bonus of your Starfire, Moonfire, and Wrath spells by 20%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16909,Talent: Vengeance; tree row 4
Balance,Talent,Vengeance,16910,16909,Rank 2/5,,"Increases the critical strike damage bonus of your Starfire, Moonfire, and Wrath spells by 40%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16910,Talent: Vengeance; tree row 4
Balance,Talent,Vengeance,16911,16909,Rank 3/5,,"Increases the critical strike damage bonus of your Starfire, Moonfire, and Wrath spells by 60%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16911,Talent: Vengeance; tree row 4
Balance,Talent,Vengeance,16912,16909,Rank 4/5,,"Increases the critical strike damage bonus of your Starfire, Moonfire, and Wrath spells by 80%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16912,Talent: Vengeance; tree row 4
Balance,Talent,Vengeance,16913,16909,Rank 5/5,,"Increases the critical strike damage bonus of your Starfire, Moonfire, and Wrath spells by 100%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=16913,Talent: Vengeance; tree row 4
Balance,Talent,Wrath of Cenarius,33603,33603,Rank 1/5,,Your Starfire spell gains an additional 4% and your Wrath gains an additional 2% of your bonus damage effects.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33603,Talent: Wrath of Cenarius; tree row 8
Balance,Talent,Wrath of Cenarius,33604,33603,Rank 2/5,,Your Starfire spell gains an additional 8% and your Wrath gains an additional 4% of your bonus damage effects.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33604,Talent: Wrath of Cenarius; tree row 8
Balance,Talent,Wrath of Cenarius,33605,33603,Rank 3/5,,Your Starfire spell gains an additional 12% and your Wrath gains an additional 6% of your bonus damage effects.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33605,Talent: Wrath of Cenarius; tree row 8
Balance,Talent,Wrath of Cenarius,33606,33603,Rank 4/5,,Your Starfire spell gains an additional 16% and your Wrath gains an additional 8% of your bonus damage effects.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33606,Talent: Wrath of Cenarius; tree row 8
Balance,Talent,Wrath of Cenarius,33607,33603,Rank 5/5,,Your Starfire spell gains an additional 20% and your Wrath gains an additional 10% of your bonus damage effects.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=33607,Talent: Wrath of Cenarius; tree row 8
"Balance, Feral",Ability,Sunfire,414689,414689,,,Burns the enemy with Nature damage and then additional Nature damage over 12 sec. Usable in Moonkin Form and Cat Form.,Offensive,Main,0,12,,,Cooldown + aura,"DEBUFF, DPS, HAS_DOT, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=414689,
