Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Arms,Talent,Improved Intercept,29888,29888,Rank 1/2,,Reduces the cooldown of your Intercept ability by 5 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29888,Talent: Improved Intercept; tree row 6
Arms,Talent,Improved Intercept,29889,29888,Rank 2/2,,Reduces the cooldown of your Intercept ability by 10 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29889,Talent: Improved Intercept; tree row 6
Arms,Talent,Improved Mortal Strike,35446,35446,Rank 1/5,,Reduces the cooldown of your Mortal Strike ability by 0.2 sec and increases the damage it causes by 1%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35446,Talent: Improved Mortal Strike; tree row 8
Arms,Talent,Improved Mortal Strike,35448,35446,Rank 2/5,,Reduces the cooldown of your Mortal Strike ability by 0.4 sec and increases the damage it causes by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35448,Talent: Improved Mortal Strike; tree row 8
Arms,Talent,Improved Mortal Strike,35449,35446,Rank 3/5,,Reduces the cooldown of your Mortal Strike ability by 0.6 sec and increases the damage it causes by 3%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35449,Talent: Improved Mortal Strike; tree row 8
Arms,Talent,Improved Mortal Strike,35450,35446,Rank 4/5,,Reduces the cooldown of your Mortal Strike ability by 0.8 sec and increases the damage it causes by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35450,Talent: Improved Mortal Strike; tree row 8
Arms,Talent,Improved Mortal Strike,35451,35446,Rank 5/5,,Reduces the cooldown of your Mortal Strike ability by 1 sec and increases the damage it causes by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=35451,Talent: Improved Mortal Strike; tree row 8
Arms,Talent,Improved Overpower,12290,12290,Rank 1/2,,Increases the critical strike chance of your Overpower ability by 25%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12290,Talent: Improved Overpower; tree row 3
Arms,Talent,Improved Overpower,12963,12290,Rank 2/2,,Increases the critical strike chance of your Overpower ability by 50%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12963,Talent: Improved Overpower; tree row 3
Arms,Talent,Improved Rend,12286,12286,Rank 1/3,,Increases the bleed damage done by your Rend ability by 25%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12286,Talent: Improved Rend; tree row 1
Arms,Talent,Improved Rend,12658,12286,Rank 2/3,,Increases the bleed damage done by your Rend ability by 50%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12658,Talent: Improved Rend; tree row 1
Arms,Talent,Improved Rend,12659,12286,Rank 3/3,,Increases the bleed damage done by your Rend ability by 75%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12659,Talent: Improved Rend; tree row 1
Arms,Talent,Improved Thunder Clap,12287,12287,Rank 1/3,,Reduces the cost of your Thunder Clap ability by 1 rage point and increases the damage by 40% and the slowing effect by an additional 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12287,Talent: Improved Thunder Clap; tree row 2
Arms,Talent,Improved Thunder Clap,12665,12287,Rank 2/3,,Reduces the cost of your Thunder Clap ability by 2 rage points and increases the damage by 70% and the slowing effect by an additional 7%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12665,Talent: Improved Thunder Clap; tree row 2
Arms,Talent,Improved Thunder Clap,12666,12287,Rank 3/3,,Reduces the cost of your Thunder Clap ability by 4 rage points and increases the damage by 100% and the slowing effect by an additional 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12666,Talent: Improved Thunder Clap; tree row 2
Arms,Talent,Iron Will,12300,12300,Rank 1/5,,Increases your chance to resist Stun and Charm effects by an additional 3%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12300,Talent: Iron Will; tree row 2
Arms,Talent,Iron Will,12959,12300,Rank 2/5,,Increases your chance to resist Stun and Charm effects by an additional 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12959,Talent: Iron Will; tree row 2
Arms,Talent,Iron Will,12960,12300,Rank 3/5,,Increases your chance to resist Stun and Charm effects by an additional 9%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12960,Talent: Iron Will; tree row 2
Arms,Talent,Iron Will,12961,12300,Rank 4/5,,Increases your chance to resist Stun and Charm effects by an additional 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12961,Talent: Iron Will; tree row 2
Arms,Talent,Iron Will,12962,12300,Rank 5/5,,Increases your chance to resist Stun and Charm effects by an additional 15%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12962,Talent: Iron Will; tree row 2
Arms,Talent,Mace Specialization,12284,12284,Rank 1/5,,Gives your melee attacks a chance to stun your target for 3 sec and generate 7 rage when using a Mace.,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12284,Talent: Mace Specialization; tree row 5
Arms,Talent,Mace Specialization,12701,12284,Rank 1,,Gives your melee attacks a chance to stun your target for 3 sec and generate 7 rage when using a Mace. More effective than Mace Specialization (Rank 1).,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12701,Talent: Mace Specialization; tree row 5
Arms,Talent,Mace Specialization,12702,12284,Rank 2,,Gives your melee attacks a chance to stun your target for 3 sec and generate 7 rage when using a Mace. More effective than Mace Specialization (Rank 2).,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12702,Talent: Mace Specialization; tree row 5
Arms,Talent,Mace Specialization,12703,12284,Rank 3,,Gives your melee attacks a chance to stun your target for 3 sec and generate 7 rage when using a Mace. More effective than Mace Specialization (Rank 3).,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12703,Talent: Mace Specialization; tree row 5
Arms,Talent,Mace Specialization,12704,12284,Rank 4,,Gives your melee attacks a chance to stun your target for 3 sec and generate 7 rage when using a Mace. More effective than Mace Specialization (Rank 4).,Talent Passive,Data only,,3,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12704,Talent: Mace Specialization; tree row 5
Arms,Talent Ability,Mortal Strike,12294,12294,Rank 1/1,,"A vicious strike that deals weapon damage plus 85 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,30 Rage,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=12294,Talent-required | Talent: Mortal Strike
Arms,Talent Ability,Mortal Strike,21551,12294,Rank 2,48,"A vicious strike that deals weapon damage plus 110 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,30 Rage,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=21551,Talent-required
Arms,Talent Ability,Mortal Strike,21552,12294,Rank 3,54,"A vicious strike that deals weapon damage plus 135 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,30 Rage,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=21552,Talent-required
Arms,Talent Ability,Mortal Strike,21553,12294,Rank 4,60,"A vicious strike that deals weapon damage plus 160 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,30 Rage,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=21553,Talent-required
Arms,Talent Ability,Mortal Strike,25248,12294,Rank 5,66,"A vicious strike that deals weapon damage plus 185 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,30 Rage,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=25248,Talent-required
Arms,Talent Ability,Mortal Strike,27580,12294,Rank 6,60,"A vicious strike that deals weapon damage plus 160 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=27580,Talent-required
Arms,Talent Ability,Mortal Strike,30330,12294,Rank 7,70,"A vicious strike that deals weapon damage plus 210 and wounds the target, reducing the effectiveness of any healing by 50% for 10 sec.",Offensive,Main,6,10,30 Rage,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=30330,Talent-required
Arms,Talent,Poleaxe Specialization,12700,12700,Rank 1/5,,Increases your chance to get a critical strike with Axes and Polearms by 1%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12700,Talent: Poleaxe Specialization; tree row 5
Arms,Talent,Poleaxe Specialization,12781,12700,Rank 2/5,,Increases your chance to get a critical strike with Axes and Polearms by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12781,Talent: Poleaxe Specialization; tree row 5
Arms,Talent,Poleaxe Specialization,12783,12700,Rank 3/5,,Increases your chance to get a critical strike with Axes and Polearms by 3%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12783,Talent: Poleaxe Specialization; tree row 5
Arms,Talent,Poleaxe Specialization,12784,12700,Rank 4/5,,Increases your chance to get a critical strike with Axes and Polearms by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12784,Talent: Poleaxe Specialization; tree row 5
Arms,Talent,Poleaxe Specialization,12785,12700,Rank 5/5,,Increases your chance to get a critical strike with Axes and Polearms by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12785,Talent: Poleaxe Specialization; tree row 5
Arms,Talent,Second Wind,29834,29834,Rank 1/2,,Whenever you are struck by a Stun or Immobilize effect you will generate 10 rage and 5% of your total health over 10 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29834,Talent: Second Wind; tree row 7
Arms,Talent,Second Wind,29838,29834,Rank 2/2,,Whenever you are struck by a Stun or Immobilize effect you will generate 20 rage and 10% of your total health over 10 sec.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=29838,Talent: Second Wind; tree row 7
Arms,Talent,Sword Specialization,12281,12281,Rank 1/5,,Gives you a 1% chance to get an extra attack on the same target after hitting your target with your Sword.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12281,Talent: Sword Specialization; tree row 5
Arms,Talent,Sword Specialization,12812,12281,Rank 2/5,,Gives you a 2% chance to get an extra attack on the same target after hitting your target with your Sword.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12812,Talent: Sword Specialization; tree row 5
Arms,Talent,Sword Specialization,12813,12281,Rank 3/5,,Gives you a 3% chance to get an extra attack on the same target after hitting your target with your Sword.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12813,Talent: Sword Specialization; tree row 5
Arms,Talent,Sword Specialization,12814,12281,Rank 4/5,,Gives you a 4% chance to get an extra attack on the same target after hitting your target with your Sword.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12814,Talent: Sword Specialization; tree row 5
Arms,Talent,Sword Specialization,12815,12281,Rank 5/5,,Gives you a 5% chance to get an extra attack on the same target after hitting your target with your Sword.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12815,Talent: Sword Specialization; tree row 5
Arms,Talent,Two-Handed Weapon Specialization,12163,12163,Rank 1/5,,Increases the damage you deal with two-handed melee weapons by 1%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12163,Talent: Two-Handed Weapon Specialization; tree row 4
Arms,Talent,Two-Handed Weapon Specialization,12711,12163,Rank 2/5,,Increases the damage you deal with two-handed melee weapons by 2%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12711,Talent: Two-Handed Weapon Specialization; tree row 4
Arms,Talent,Two-Handed Weapon Specialization,12712,12163,Rank 3/5,,Increases the damage you deal with two-handed melee weapons by 3%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12712,Talent: Two-Handed Weapon Specialization; tree row 4
Arms,Talent,Two-Handed Weapon Specialization,12713,12163,Rank 4/5,,Increases the damage you deal with two-handed melee weapons by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12713,Talent: Two-Handed Weapon Specialization; tree row 4
Arms,Talent,Two-Handed Weapon Specialization,12714,12163,Rank 5/5,,Increases the damage you deal with two-handed melee weapons by 5%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=12714,Talent: Two-Handed Weapon Specialization; tree row 4
"Arms, Fury",Ability,Execute,5308,5308,Rank 1,24,"Attempt to finish off a wounded foe, causing 125 damage and converting each extra point of rage into 3 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=5308,
"Arms, Fury",Ability,Execute,7160,5308,Rank 2,6,"Attempts to finish off a wounded enemy, inflicting normal damage plus 50. Execute can only be used on enemies that have 20% or less health.",Offensive,Main,0,,,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=7160,
"Arms, Fury",Ability,Execute,20658,5308,Rank 3,32,"Attempt to finish off a wounded foe, causing 200 damage and converting each extra point of rage into 6 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=20658,
"Arms, Fury",Ability,Execute,20660,5308,Rank 4,40,"Attempt to finish off a wounded foe, causing 325 damage and converting each extra point of rage into 9 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=20660,
"Arms, Fury",Ability,Execute,20661,5308,Rank 5,48,"Attempt to finish off a wounded foe, causing 450 damage and converting each extra point of rage into 12 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=20661,
"Arms, Fury",Ability,Execute,20662,5308,Rank 6,56,"Attempt to finish off a wounded foe, causing 600 damage and converting each extra point of rage into 15 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=20662,
"Arms, Fury",Ability,Execute,25234,5308,Rank 7,65,"Attempt to finish off a wounded foe, causing 750 damage and converting each extra point of rage into 18 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=25234,
"Arms, Fury",Ability,Execute,25236,5308,Rank 8,70,"Attempt to finish off a wounded foe, causing 925 damage and converting each extra point of rage into 21 additional damage. Only usable on enemies that have less than 20% health.",Offensive,Main,0,,15 Rage,,Cooldown,"CONSUMES_ALL_RESOURCE, DPS, FINISHER, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=25236,
"Arms, Fury",Ability,Pummel,6552,6552,Rank 1,38,Pummel the target for 20 damage. It also interrupts spellcasting and prevents any spell in that school from being cast for 4 sec.,Interrupt,Utility,10,4,10 Rage,,Cooldown,INTERRUPT,https://www.wowhead.com/tbc/spell=6552,
"Arms, Fury",Ability,Pummel,6554,6552,Rank 2,58,Pummel the target for 50 damage. It also interrupts spellcasting and prevents any spell in that school from being cast for 4 sec.,Interrupt,Utility,10,4,10 Rage,,Cooldown,INTERRUPT,https://www.wowhead.com/tbc/spell=6554,
"Arms, Fury",Ability,Pummel,13491,6552,Rank 3,6,Pummel the target for 4 damage and interrupt the spell being cast for 5 sec.,Interrupt,Utility,10,4,10 Rage,,Cooldown,INTERRUPT,https://www.wowhead.com/tbc/spell=13491,
"Arms, Fury",Ability,Victory Rush,34428,34428,,62,Instantly attack the target causing (Attack Power * 45 / 100) damage. Can only be used within 20 sec after you kill an enemy that yields experience or honor. Damage is based on your attack power.,Healing,Utility,0,,,,Cooldown + aura,"DPS, HEAL_SINGLE, PROC, PVE_PVP, REACTIVE, ROTATIONAL",https://www.wowhead.com/tbc/spell=34428,
Class-wide / Shared,Ability,Battle Shout,2048,6673,Rank 1,69,"The warrior shouts, increasing the melee attack power of all party members within 20 yards by 
306. Lasts 2 min.",Utility,Utility,0,120,10 Rage,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=2048,
Class-wide / Shared,Ability,Battle Shout,5242,6673,Rank 2,12,"The warrior shouts, increasing the melee attack power of all party members within 20 yards by 
40. Lasts 2 min.",Utility,Utility,0,120,10 Rage,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=5242,
Class-wide / Shared,Ability,Battle Shout,6192,6673,Rank 3,22,"The warrior shouts, increasing the melee attack power of all party members within 20 yards by 
60. Lasts 2 min.",Utility,Utility,0,120,10 Rage,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=6192,
Class-wide / Shared,Ability,Battle Shout,6673,6673,Rank 4,1,"The warrior shouts, increasing the melee attack power of all party members within 20 yards by 
20. Lasts 2 min.",Utility,Utility,0,120,10 Rage,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=6673,
Class-wide / Shared,Ability,Battle Shout,11549,6673,Rank 5,32,"The warrior shouts, increasing the melee attack power of all party members within 20 yards by 
94. Lasts 2 min.",Utility,Utility,0,120,10 Rage,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=11549,
