Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Class-wide / Shared,Ability,Fire Resistance Totem,8184,8184,Rank 1,28,Summons a Fire Resistance Totem with 5 health at the feet of the caster for 2 min that increases the fire resistance of party members within 20 yards by 30.,Ability,Data only,0,120,75 Mana,"8185, 10534, 10535, 25562",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_WATER",https://www.wowhead.com/tbc/spell=8184,
Class-wide / Shared,Ability,Fire Resistance Totem,10537,8184,Rank 2,42,Summons a Fire Resistance Totem with 5 health at the feet of the caster for 2 min that increases the fire resistance of party members within 20 yards by 45.,Ability,Data only,0,120,120 Mana,"8185, 10534, 10535, 25562",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_WATER",https://www.wowhead.com/tbc/spell=10537,
Class-wide / Shared,Ability,Fire Resistance Totem,10538,8184,Rank 3,58,Summons a Fire Resistance Totem with 5 health at the feet of the caster for 2 min that increases the fire resistance of party members within 20 yards by 60.,Ability,Data only,0,120,180 Mana,"8185, 10534, 10535, 25562",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_WATER",https://www.wowhead.com/tbc/spell=10538,
Class-wide / Shared,Ability,Fire Resistance Totem,25563,8184,Rank 4,68,Summons a Fire Resistance Totem with 5 health at the feet of the caster for 2 min that increases the fire resistance of party members within 20 yards by 70.,Ability,Data only,0,120,245 Mana,"8185, 10534, 10535, 25562",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_WATER",https://www.wowhead.com/tbc/spell=25563,
Class-wide / Shared,Ability,Flametongue Totem,8227,8227,Rank 1,28,Summons a Flametongue Totem that enchants all party members' main-hand weapons with fire if they are within 20 yards. Each hit causes 6.4 to 19.6 additional Fire damage. Lasts 2 min.,Utility,Utility,0,120,90 Mana,,Cooldown,"BUFF, TOTEM, TOTEM_FIRE, UTILITY",https://www.wowhead.com/tbc/spell=8227,
Class-wide / Shared,Ability,Flametongue Totem,8249,8227,Rank 2,38,Summons a Flametongue Totem that enchants all party members' main-hand weapons with fire if they are within 20 yards. Each hit causes 9.1 to 27.9 additional Fire damage. Lasts 2 min.,Utility,Utility,0,120,140 Mana,,Cooldown,"BUFF, TOTEM, TOTEM_FIRE, UTILITY",https://www.wowhead.com/tbc/spell=8249,
Class-wide / Shared,Ability,Flametongue Totem,10526,8227,Rank 3,48,Summons a Flametongue Totem that enchants all party members' main-hand weapons with fire if they are within 20 yards. Each hit causes 12.3 to 37.9 additional Fire damage. Lasts 2 min.,Utility,Utility,0,120,200 Mana,,Cooldown,"BUFF, TOTEM, TOTEM_FIRE, UTILITY",https://www.wowhead.com/tbc/spell=10526,
Class-wide / Shared,Ability,Flametongue Totem,16387,8227,Rank 4,58,Summons a Flametongue Totem that enchants all party members' main-hand weapons with fire if they are within 20 yards. Each hit causes 15.8 to 48.7 additional Fire damage. Lasts 2 min.,Utility,Utility,0,120,275 Mana,,Cooldown,"BUFF, TOTEM, TOTEM_FIRE, UTILITY",https://www.wowhead.com/tbc/spell=16387,
Class-wide / Shared,Ability,Flametongue Totem,25557,8227,Rank 5,67,Summons a Flametongue Totem that enchants all party members' main-hand weapons with fire if they are within 20 yards. Each hit causes 19.4 to 59.7 additional Fire damage. Lasts 2 min.,Utility,Utility,0,120,325 Mana,,Cooldown,"BUFF, TOTEM, TOTEM_FIRE, UTILITY",https://www.wowhead.com/tbc/spell=25557,
Class-wide / Shared,Ability,Flametongue Weapon,8024,8024,Rank 1,10,"Imbue the Shaman's weapon with fire. Each hit causes 
6 to 
18 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,30 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8024,
Class-wide / Shared,Ability,Flametongue Weapon,8027,8024,Rank 2,18,"Imbue the Shaman's weapon with fire. Each hit causes 
9 to 
26 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,55 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8027,
Class-wide / Shared,Ability,Flametongue Weapon,8030,8024,Rank 3,26,"Imbue the Shaman's weapon with fire. Each hit causes 
14 to 
42 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,80 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8030,
Class-wide / Shared,Ability,Flametongue Weapon,16339,8024,Rank 4,36,"Imbue the Shaman's weapon with fire. Each hit causes 
22 to 
69 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,105 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=16339,
Class-wide / Shared,Ability,Flametongue Weapon,16341,8024,Rank 5,46,"Imbue the Shaman's weapon with fire. Each hit causes 
31 to 
95 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,130 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=16341,
Class-wide / Shared,Ability,Flametongue Weapon,16342,8024,Rank 6,56,"Imbue the Shaman's weapon with fire. Each hit causes 
40 to 
124 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,155 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=16342,
Class-wide / Shared,Ability,Flametongue Weapon,25489,8024,Rank 7,64,"Imbue the Shaman's weapon with fire. Each hit causes 
46 to 
140 additional Fire damage, based on the speed of the weapon. Slower weapons cause more fire damage per swing. Lasts 30 minutes.",Utility,Utility,0,1800,180 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=25489,
Class-wide / Shared,Ability,Frost Resistance Totem,8181,8181,Rank 1,24,"Summons a Frost Resistance Totem with 5 health at the feet of the caster for 2 min. The totem increases party members' frost resistance by 30, if within 20 yards.",Ability,Data only,0,120,75 Mana,"8182, 10476, 10477, 25559",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=8181,
Class-wide / Shared,Ability,Frost Resistance Totem,10478,8181,Rank 2,38,"Summons a Frost Resistance Totem with 5 health at the feet of the caster for 2 min. The totem increases party members' frost resistance by 45, if within 20 yards.",Ability,Data only,0,120,120 Mana,"8182, 10476, 10477, 25559",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=10478,
Class-wide / Shared,Ability,Frost Resistance Totem,10479,8181,Rank 3,54,"Summons a Frost Resistance Totem with 5 health at the feet of the caster for 2 min. The totem increases party members' frost resistance by 60, if within 20 yards.",Ability,Data only,0,120,180 Mana,"8182, 10476, 10477, 25559",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=10479,
Class-wide / Shared,Ability,Frost Resistance Totem,25560,8181,Rank 4,67,"Summons a Frost Resistance Totem with 5 health at the feet of the caster for 2 min. The totem increases party members' frost resistance by 70, if within 20 yards.",Ability,Data only,0,120,235 Mana,"8182, 10476, 10477, 25559",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=25560,
Class-wide / Shared,Ability,Frost Shock,8056,8056,Rank 1,20,"Instantly shocks the target with frost, causing 
95 to 
101 Frost damage and slowing movement speed by 50%. Lasts 8 sec. Causes a high amount of threat.",Crowd Control,Utility,6,8,115 Mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=8056,
Class-wide / Shared,Ability,Frost Shock,8058,8056,Rank 2,34,"Instantly shocks the target with frost, causing 
215 to 
230 Frost damage and slowing movement speed by 50%. Lasts 8 sec. Causes a high amount of threat.",Crowd Control,Utility,6,8,225 Mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=8058,
Class-wide / Shared,Ability,Frost Shock,10472,8056,Rank 3,46,"Instantly shocks the target with frost, causing 
345 to 
366 Frost damage and slowing movement speed by 50%. Lasts 8 sec. Causes a high amount of threat.",Crowd Control,Utility,6,8,325 Mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=10472,
Class-wide / Shared,Ability,Frost Shock,10473,8056,Rank 4,58,"Instantly shocks the target with frost, causing 
501 to 
529 Frost damage and slowing movement speed by 50%. Lasts 8 sec. Causes a high amount of threat.",Crowd Control,Utility,6,8,430 Mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=10473,
Class-wide / Shared,Ability,Frost Shock,25464,8056,Rank 5,68,"Instantly shocks the target with frost, causing 
647 to 
683 Frost damage and slowing movement speed to 50% of normal. Lasts 8 sec. Causes a high amount of threat.",Crowd Control,Utility,6,8,525 Mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=25464,
Class-wide / Shared,Ability,Frostbrand Weapon,8033,8033,Rank 1,20,"Imbue the Shaman's weapon with frost. Each hit has a chance of causing 
48 additional Frost damage and slowing the target's movement speed by 25% for 8 sec. Lasts 30 minutes.",Crowd Control,Utility,0,1800,60 Mana,,Cooldown,"BUFF, CC_SOFT, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8033,
Class-wide / Shared,Ability,Frostbrand Weapon,8038,8033,Rank 2,28,"Imbue the Shaman's weapon with frost. Each hit has a chance of causing 
77 additional Frost damage and slowing the target's movement speed by 25% for 8 sec. Lasts 30 minutes.",Crowd Control,Utility,0,1800,85 Mana,,Cooldown,"BUFF, CC_SOFT, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8038,
Class-wide / Shared,Ability,Frostbrand Weapon,10456,8033,Rank 3,38,"Imbue the Shaman's weapon with frost. Each hit has a chance of causing 
124 additional Frost damage and slowing the target's movement speed by 25% for 8 sec. Lasts 30 minutes.",Crowd Control,Utility,0,1800,110 Mana,,Cooldown,"BUFF, CC_SOFT, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=10456,
Class-wide / Shared,Ability,Frostbrand Weapon,16355,8033,Rank 4,48,"Imbue the Shaman's weapon with frost. Each hit has a chance of causing 
166 additional Frost damage and slowing the target's movement speed by 25% for 8 sec. Lasts 30 minutes.",Crowd Control,Utility,0,1800,135 Mana,,Cooldown,"BUFF, CC_SOFT, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=16355,
Class-wide / Shared,Ability,Frostbrand Weapon,16356,8033,Rank 5,58,"Imbue the Shaman's weapon with frost. Each hit has a chance of causing 
215 additional Frost damage and slowing the target's movement speed by 25% for 8 sec. Lasts 30 minutes.",Crowd Control,Utility,0,1800,160 Mana,,Cooldown,"BUFF, CC_SOFT, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=16356,
Class-wide / Shared,Ability,Frostbrand Weapon,25500,8033,Rank 6,66,"Imbue the Shaman's weapon with frost. Each hit has a chance of causing 
246 additional Frost damage and slowing the target's movement speed by 25% for 8 sec. Lasts 30 minutes.",Crowd Control,Utility,0,1800,185 Mana,,Cooldown,"BUFF, CC_SOFT, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=25500,
Class-wide / Shared,Ability,Ghost Wolf,2645,2645,,20,"Turns the Shaman into a Ghost Wolf, increasing speed by 40%. Only useable outdoors.",Mobility,Utility,0,,100 Mana,,Cooldown,"MOVEMENT, MOVEMENT_SPEED, OUT_OF_COMBAT, SHAPESHIFT",https://www.wowhead.com/tbc/spell=2645,
Class-wide / Shared,Ability,Grace of Air Totem,8835,8835,Rank 1,42,Summons a Grace of Air Totem with 5 health at the feet of the caster. The totem increases the agility of party members within 20 yards by 43. Lasts 2 min.,Ability,Data only,0,120,155 Mana,"8836, 10626, 25360",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=8835,
Class-wide / Shared,Ability,Grace of Air Totem,10627,8835,Rank 2,56,Summons a Grace of Air Totem with 5 health at the feet of the caster. The totem increases the agility of party members within 20 yards by 67. Lasts 2 min.,Ability,Data only,0,120,250 Mana,"8836, 10626, 25360",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=10627,
Class-wide / Shared,Ability,Grace of Air Totem,25359,8835,Rank 3,60,Summons a Grace of Air Totem with 5 health at the feet of the caster. The totem increases the agility of party members within 20 yards by 77. Lasts 2 min.,Ability,Data only,0,120,310 Mana,"8836, 10626, 25360",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=25359,
Class-wide / Shared,Ability,Grounding Totem,8177,8177,,30,"Summons a Grounding Totem with 5 health at the feet of the caster that will redirect one harmful spell cast on a nearby party member to itself, destroying the totem. Will not redirect area of effect spells. Lasts 45 sec.",Defensive,Utility,15,45,5% of base mana,,Cooldown,"CC_IMMUNITY, TOTEM, TOTEM_AIR, UTILITY",https://www.wowhead.com/tbc/spell=8177,
Class-wide / Shared,Ability,Healing Stream Totem,5394,5394,Rank 1,20,Summons a Healing Stream Totem with 5 health at the feet of the caster for 2 min that heals group members within 20 yards for 6 every 2 seconds.,Utility,Utility,0,120,40 Mana,"5672, 6371, 6372, 10460, 10461, 25566",Cooldown + aura,"HEAL_AOE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=5394,
Class-wide / Shared,Ability,Healing Stream Totem,6375,5394,Rank 2,30,Summons a Healing Stream Totem with 5 health at the feet of the caster for 2 min that heals group members within 20 yards for 8 every 2 seconds.,Utility,Utility,0,120,50 Mana,"5672, 6371, 6372, 10460, 10461, 25566",Cooldown + aura,"HEAL_AOE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=6375,
Class-wide / Shared,Ability,Healing Stream Totem,6377,5394,Rank 3,40,Summons a Healing Stream Totem with 5 health at the feet of the caster for 2 min that heals group members within 20 yards for 10 every 2 seconds.,Utility,Utility,0,120,60 Mana,"5672, 6371, 6372, 10460, 10461, 25566",Cooldown + aura,"HEAL_AOE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=6377,
Class-wide / Shared,Ability,Healing Stream Totem,10462,5394,Rank 4,50,Summons a Healing Stream Totem with 5 health at the feet of the caster for 2 min that heals group members within 20 yards for 12 every 2 seconds.,Utility,Utility,0,120,70 Mana,"5672, 6371, 6372, 10460, 10461, 25566",Cooldown + aura,"HEAL_AOE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=10462,
Class-wide / Shared,Ability,Healing Stream Totem,10463,5394,Rank 5,60,Summons a Healing Stream Totem with 5 health at the feet of the caster for 2 min that heals group members within 20 yards for 14 every 2 seconds.,Utility,Utility,0,120,80 Mana,"5672, 6371, 6372, 10460, 10461, 25566",Cooldown + aura,"HEAL_AOE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=10463,
Class-wide / Shared,Ability,Healing Stream Totem,25567,5394,Rank 6,69,Summons a Healing Stream Totem with 5 health at the feet of the caster for 2 min that heals group members within 20 yards for 18 every 2 seconds.,Utility,Utility,0,120,95 Mana,"5672, 6371, 6372, 10460, 10461, 25566",Cooldown + aura,"HEAL_AOE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=25567,
Class-wide / Shared,Ability,Heroism,32182,32182,,70,"Increases melee, ranged, and spell haste by 30% for all party and raid members. Lasts 40 sec.
Allies receiving this effect will become Exhausted and be unable to benefit from Heroism again for 10 min.",Offensive,Main,600,40,750 Mana,,Cooldown + aura,"DPS, HAS_BUFF, IMPORTANT_EXTERNAL, MAJOR, RAID_DEFENSIVE",https://www.wowhead.com/tbc/spell=32182,
Class-wide / Shared,Ability,Magma Totem,8190,8190,Rank 1,26,Summons a Magma Totem with 5 health at the feet of the caster for 20 sec that causes 22 Fire damage to creatures within 8 yards every 2 seconds.,Offensive,Main,0,20,230 Mana,,Cooldown,"AOE, DPS, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=8190,
Class-wide / Shared,Ability,Magma Totem,10585,8190,Rank 2,36,Summons a Magma Totem with 5 health at the feet of the caster for 20 sec that causes 37 Fire damage to creatures within 8 yards every 2 seconds.,Offensive,Main,0,20,360 Mana,,Cooldown,"AOE, DPS, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=10585,
Class-wide / Shared,Ability,Magma Totem,10586,8190,Rank 3,46,Summons a Magma Totem with 5 health at the feet of the caster for 20 sec that causes 54 Fire damage to creatures within 8 yards every 2 seconds.,Offensive,Main,0,20,500 Mana,,Cooldown,"AOE, DPS, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=10586,
Class-wide / Shared,Ability,Magma Totem,10587,8190,Rank 4,56,Summons a Magma Totem with 5 health at the feet of the caster for 20 sec that causes 75 Fire damage to creatures within 8 yards every 2 seconds.,Offensive,Main,0,20,650 Mana,,Cooldown,"AOE, DPS, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=10587,
Class-wide / Shared,Ability,Magma Totem,25552,8190,Rank 5,65,Summons a Magma Totem with 5 health at the feet of the caster for 20 sec that causes 97 Fire damage to creatures within 8 yards every 2 seconds.,Offensive,Main,0,20,800 Mana,,Cooldown,"AOE, DPS, TOTEM, TOTEM_FIRE",https://www.wowhead.com/tbc/spell=25552,
Class-wide / Shared,Ability,Mana Spring Totem,5675,5675,Rank 1,26,Summons a Mana Spring Totem with 5 health at the feet of the caster for 2 min that restores 6 mana every 2 seconds to group members within 20 yards.,Utility,Utility,0,120,40 Mana,"5677, 10491, 10493, 10494, 25569",Cooldown + aura,"RESOURCE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=5675,
Class-wide / Shared,Ability,Mana Spring Totem,10495,5675,Rank 2,36,Summons a Mana Spring Totem with 5 health at the feet of the caster for 2 min that restores 9 mana every 2 seconds to group members within 20 yards.,Utility,Utility,0,120,60 Mana,"5677, 10491, 10493, 10494, 25569",Cooldown + aura,"RESOURCE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=10495,
Class-wide / Shared,Ability,Mana Spring Totem,10496,5675,Rank 3,46,Summons a Mana Spring Totem with 5 health at the feet of the caster for 2 min that restores 13 mana every 2 seconds to group members within 20 yards.,Utility,Utility,0,120,80 Mana,"5677, 10491, 10493, 10494, 25569",Cooldown + aura,"RESOURCE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=10496,
Class-wide / Shared,Ability,Mana Spring Totem,10497,5675,Rank 4,56,Summons a Mana Spring Totem with 5 health at the feet of the caster for 2 min that restores 17 mana every 2 seconds to group members within 20 yards.,Utility,Utility,0,120,100 Mana,"5677, 10491, 10493, 10494, 25569",Cooldown + aura,"RESOURCE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=10497,
Class-wide / Shared,Ability,Mana Spring Totem,25570,5675,Rank 5,65,Summons a Mana Spring Totem with 5 health at the feet of the caster for 2 min that restores 20 mana every 2 seconds to group members within 20 yards.,Utility,Utility,0,120,120 Mana,"5677, 10491, 10493, 10494, 25569",Cooldown + aura,"RESOURCE, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=25570,
Class-wide / Shared,Ability,Nature Resistance Totem,10595,10595,Rank 1,30,Summons a Nature Resistance Totem with 5 health at the feet of the caster for 2 min that increases the nature resistance of party members within 20 yards by 30.,Ability,Data only,0,120,75 Mana,"10596, 10598, 10599, 25573",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=10595,
Class-wide / Shared,Ability,Nature Resistance Totem,10600,10595,Rank 2,44,Summons a Nature Resistance Totem with 5 health at the feet of the caster for 2 min that increases the nature resistance of party members within 20 yards by 45.,Ability,Data only,0,120,120 Mana,"10596, 10598, 10599, 25573",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=10600,
Class-wide / Shared,Ability,Nature Resistance Totem,10601,10595,Rank 3,60,Summons a Nature Resistance Totem with 5 health at the feet of the caster for 2 min that increases the nature resistance of party members within 20 yards by 60.,Ability,Data only,0,120,180 Mana,"10596, 10598, 10599, 25573",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=10601,
Class-wide / Shared,Ability,Nature Resistance Totem,25574,10595,Rank 4,69,Summons a Nature Resistance Totem with 5 health at the feet of the caster for 2 min that increases the nature resistance of party members within 20 yards by 70.,Ability,Data only,0,120,245 Mana,"10596, 10598, 10599, 25573",Cooldown + aura,"BUFF, RAID_DEFENSIVE, TOTEM, TOTEM_AIR",https://www.wowhead.com/tbc/spell=25574,
Class-wide / Shared,Ability,Poison Cleansing Totem,8166,8166,,22,Summons a Poison Cleansing Totem with 5 health at the feet of the caster that attempts to remove 1 poison effect from party members within 20 yards every 5 seconds. Lasts 2 min.,Utility,Utility,0,120,8% of base mana,,Cooldown,"DISPEL_POISON, FILLER, TOTEM, TOTEM_WATER, UTILITY",https://www.wowhead.com/tbc/spell=8166,
Class-wide / Shared,Ability,Purge,370,370,Rank 1,12,"Purges the enemy target, removing 1 beneficial magic effect.",Utility,Utility,0,,8% of base mana,,Cooldown,"DISPEL_MAGIC, FILLER, PURGE",https://www.wowhead.com/tbc/spell=370,
Class-wide / Shared,Ability,Purge,8012,370,Rank 2,32,"Purges the enemy target, removing 2 beneficial magic effects.",Utility,Utility,0,,8% of base mana,,Cooldown,"DISPEL_MAGIC, FILLER, PURGE",https://www.wowhead.com/tbc/spell=8012,
