Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Beast Mastery,Talent,Improved Aspect of the Monkey,19550,19549,Rank 2/3,,Increases the Dodge bonus of your Aspect of the Monkey by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19550,Talent: Improved Aspect of the Monkey; tree row 2
Beast Mastery,Talent,Improved Aspect of the Monkey,19551,19549,Rank 3/3,,Increases the Dodge bonus of your Aspect of the Monkey by 6%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19551,Talent: Improved Aspect of the Monkey; tree row 2
Beast Mastery,Talent,Improved Mend Pet,19572,19572,Rank 1/2,,"Reduces the mana cost of your Mend Pet spell by 10% and gives the Mend Pet spell a 25% chance of cleansing 1 Curse, Disease, Magic or Poison effect from the pet each tick.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19572,Talent: Improved Mend Pet; tree row 4
Beast Mastery,Talent,Improved Mend Pet,19573,19572,Rank 2/2,,"Reduces the mana cost of your Mend Pet spell by 20% and gives the Mend Pet spell a 50% chance of cleansing 1 Curse, Disease, Magic or Poison effect from the pet each tick.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19573,Talent: Improved Mend Pet; tree row 4
Beast Mastery,Talent,Improved Revive Pet,19575,24443,Rank 2/2,,"Revive Pet's casting time is reduced by 6 sec, mana cost is reduced by 40%, and increases the health your pet returns with by an additional 30%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19575,Talent: Improved Revive Pet; tree row 2
Beast Mastery,Talent,Improved Revive Pet,24443,24443,Rank 1/2,,"Revive Pet's casting time is reduced by 3 sec, mana cost is reduced by 20%, and increases the health your pet returns with by an additional 15%.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=24443,Talent: Improved Revive Pet; tree row 2
Beast Mastery,Talent Ability,Intimidation,19577,19577,Rank 1/1,,"Command your pet to intimidate the target on the next successful melee attack, causing a high amount of threat and stunning the target for 3 sec.",Crowd Control,Utility,60,3,6% of base mana,24394,Cooldown + aura,CC_HARD,https://www.wowhead.com/tbc/spell=19577,Talent-required | Talent: Intimidation
Beast Mastery,Talent,Pathfinding,19559,19559,Rank 1/2,,Increases the speed bonus of your Aspect of the Cheetah and Aspect of the Pack by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19559,Talent: Pathfinding; tree row 3
Beast Mastery,Talent,Pathfinding,19560,19559,Rank 2/2,,Increases the speed bonus of your Aspect of the Cheetah and Aspect of the Pack by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19560,Talent: Pathfinding; tree row 3
Beast Mastery,Talent,Serpent's Swiftness,34466,34466,Rank 1/5,,Increases ranged combat attack speed by 4% and your pet's melee attack speed by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34466,Talent: Serpent's Swiftness; tree row 8
Beast Mastery,Talent,Serpent's Swiftness,34467,34466,Rank 2/5,,Increases ranged combat attack speed by 8% and your pet's melee attack speed by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34467,Talent: Serpent's Swiftness; tree row 8
Beast Mastery,Talent,Serpent's Swiftness,34468,34466,Rank 3/5,,Increases ranged combat attack speed by 12% and your pet's melee attack speed by 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34468,Talent: Serpent's Swiftness; tree row 8
Beast Mastery,Talent,Serpent's Swiftness,34469,34466,Rank 4/5,,Increases ranged combat attack speed by 16% and your pet's melee attack speed by 16%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34469,Talent: Serpent's Swiftness; tree row 8
Beast Mastery,Talent,Serpent's Swiftness,34470,34466,Rank 5/5,,Increases ranged combat attack speed by 20% and your pet's melee attack speed by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34470,Talent: Serpent's Swiftness; tree row 8
Beast Mastery,Talent,Spirit Bond,19578,19578,Rank 1/2,,"While your pet is active, you and your pet will regenerate 1% of total health every 10 sec.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19578,Talent: Spirit Bond; tree row 5
Beast Mastery,Talent,Spirit Bond,20895,19578,Rank 2/2,,"While your pet is active, you and your pet will regenerate 2% of total health every 10 sec.",Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=20895,Talent: Spirit Bond; tree row 5
Beast Mastery,Talent,The Beast Within,34692,34692,Rank 1/1,,"When your pet is under the effects of Bestial Wrath, you also go into a rage causing 10% additional damage and reducing mana costs of all spells by 20% for 18 sec. While enraged, you do not feel pity or remorse or fear and you cannot be stopped unless killed.",Talent Passive,Data only,,18,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=34692,Talent: The Beast Within; tree row 9
Beast Mastery,Talent,Thick Hide,19609,19609,Rank 1/3,,Increases the armor rating of your pets by 7% and your armor contribution from items by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19609,Talent: Thick Hide; tree row 2
Beast Mastery,Talent,Thick Hide,19610,19609,Rank 2/3,,Increases the armor rating of your pets by 14% and your armor contribution from items by 7%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19610,Talent: Thick Hide; tree row 2
Beast Mastery,Talent,Thick Hide,19612,19609,Rank 3/3,,Increases the armor rating of your pets by 20% and your armor contribution from items by 10%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19612,Talent: Thick Hide; tree row 2
Beast Mastery,Talent,Unleashed Fury,19616,19616,Rank 1/5,,Increases the damage done by your pets by 4%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19616,Talent: Unleashed Fury; tree row 3
Beast Mastery,Talent,Unleashed Fury,19617,19616,Rank 2/5,,Increases the damage done by your pets by 8%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19617,Talent: Unleashed Fury; tree row 3
Beast Mastery,Talent,Unleashed Fury,19618,19616,Rank 3/5,,Increases the damage done by your pets by 12%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19618,Talent: Unleashed Fury; tree row 3
Beast Mastery,Talent,Unleashed Fury,19619,19616,Rank 4/5,,Increases the damage done by your pets by 16%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19619,Talent: Unleashed Fury; tree row 3
Beast Mastery,Talent,Unleashed Fury,19620,19616,Rank 5/5,,Increases the damage done by your pets by 20%.,Talent Passive,Data only,,,,,Data only,TALENT,https://www.wowhead.com/tbc/spell=19620,Talent: Unleashed Fury; tree row 3
Class-wide / Shared,Ability,Arcane Shot,3044,3044,Rank 1,6,An instant shot that causes (Ranged Attack Power * 0.15 + 15) Arcane damage.,Offensive,Main,6,,25 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=3044,
Class-wide / Shared,Ability,Arcane Shot,14281,3044,Rank 2,12,An instant shot that causes (Ranged Attack Power * 0.15 + 23) Arcane damage.,Offensive,Main,6,,35 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14281,
Class-wide / Shared,Ability,Arcane Shot,14282,3044,Rank 3,20,An instant shot that causes (Ranged Attack Power * 0.15 + 36) Arcane damage.,Offensive,Main,6,,50 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14282,
Class-wide / Shared,Ability,Arcane Shot,14283,3044,Rank 4,28,An instant shot that causes (Ranged Attack Power * 0.15 + 65) Arcane damage.,Offensive,Main,6,,80 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14283,
Class-wide / Shared,Ability,Arcane Shot,14284,3044,Rank 5,36,An instant shot that causes (Ranged Attack Power * 0.15 + 91) Arcane damage.,Offensive,Main,6,,105 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14284,
Class-wide / Shared,Ability,Arcane Shot,14285,3044,Rank 6,44,An instant shot that causes (Ranged Attack Power * 0.15 + 125) Arcane damage and dispels 1 Magic effect.,Offensive,Main,6,,135 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14285,
Class-wide / Shared,Ability,Arcane Shot,14286,3044,Rank 7,52,An instant shot that causes (Ranged Attack Power * 0.15 + 158) Arcane damage and dispels 1 Magic effect.,Offensive,Main,6,,160 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14286,
Class-wide / Shared,Ability,Arcane Shot,14287,3044,Rank 8,60,An instant shot that causes (Ranged Attack Power * 0.15 + 200) Arcane damage and dispels 1 Magic effect.,Offensive,Main,6,,190 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=14287,
Class-wide / Shared,Ability,Arcane Shot,27019,3044,Rank 9,69,An instant shot that causes (Ranged Attack Power * 0.15 + 273) Arcane damage and dispels 1 Magic effect.,Offensive,Main,6,,230 Mana,,Cooldown,"DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=27019,
Class-wide / Shared,Ability,Aspect of the Beast,13161,13161,,30,"The hunter takes on the aspects of a beast, becoming untrackable. Only one Aspect can be active at a time.",Utility,Utility,0,,50 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=13161,
Class-wide / Shared,Ability,Aspect of the Cheetah,5118,5118,,20,"The hunter takes on the aspects of a cheetah, increasing movement speed by 30%. If the hunter is struck, 
he
will be dazed for 4 sec. Only one Aspect can be active at a time.",Mobility,Utility,0,4,40 Mana,,Cooldown,"LONG_BUFF, MOVEMENT, MOVEMENT_SPEED",https://www.wowhead.com/tbc/spell=5118,
Class-wide / Shared,Ability,Aspect of the Falcon,469145,469145,,,"The hunter takes on the aspect of the falcon, increasing attack power. Only one Aspect can be active at a time.",Offensive,Main,0,,,,Cooldown + aura,"BUFF, DPS, HAS_BUFF, MAINTENANCE",https://www.wowhead.com/tbc/spell=469145,
Class-wide / Shared,Ability,Aspect of the Hawk,13165,13165,Rank 1,10,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 20. Only one Aspect can be active at a time.",Offensive,Main,0,,20 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=13165,
Class-wide / Shared,Ability,Aspect of the Hawk,14318,13165,Rank 2,18,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 35. Only one Aspect can be active at a time.",Offensive,Main,0,,35 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14318,
Class-wide / Shared,Ability,Aspect of the Hawk,14319,13165,Rank 3,28,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 50. Only one Aspect can be active at a time.",Offensive,Main,0,,50 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14319,
Class-wide / Shared,Ability,Aspect of the Hawk,14320,13165,Rank 4,38,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 70. Only one Aspect can be active at a time.",Offensive,Main,0,,70 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14320,
Class-wide / Shared,Ability,Aspect of the Hawk,14321,13165,Rank 5,48,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 90. Only one Aspect can be active at a time.",Offensive,Main,0,,90 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14321,
Class-wide / Shared,Ability,Aspect of the Hawk,14322,13165,Rank 6,58,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 110. Only one Aspect can be active at a time.",Offensive,Main,0,,110 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=14322,
Class-wide / Shared,Ability,Aspect of the Hawk,25296,13165,Rank 7,60,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 120. Only one Aspect can be active at a time.",Offensive,Main,0,,120 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=25296,
Class-wide / Shared,Ability,Aspect of the Hawk,27044,13165,Rank 8,68,"The hunter takes on the aspects of a hawk, increasing ranged attack power by 155. Only one Aspect can be active at a time.",Offensive,Main,0,,140 Mana,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=27044,
Class-wide / Shared,Ability,Aspect of the Monkey,13163,13163,,4,"The hunter takes on the aspects of a monkey, increasing chance to dodge by 8%. Only one Aspect can be active at a time.",Defensive,Utility,0,,20 Mana,,Cooldown,"BUFF, DEFENSIVE, LONG_BUFF",https://www.wowhead.com/tbc/spell=13163,
Class-wide / Shared,Ability,Aspect of the Pack,13159,13159,,40,"The hunter and group members within 30 yards take on the aspects of a pack of cheetahs, increasing movement speed by 30%. If a pack member is struck, they will be dazed for 4 sec. Only one Aspect can be active at a time.",Mobility,Utility,0,4,100 Mana,,Cooldown,"LONG_BUFF, MOVEMENT, MOVEMENT_SPEED, UTILITY",https://www.wowhead.com/tbc/spell=13159,
Class-wide / Shared,Ability,Aspect of the Viper,34074,34074,,64,"The hunter takes on the aspects of a viper, regenerating mana equal to up to 55% of 
his
Intellect plus 35% of 
his
level every 5 sec. The lower the hunter's current mana, the more mana will be regenerated. Only one Aspect can be active at a time.",Resource,Main,0,,40 Mana,,Cooldown,"BUFF, RESOURCE",https://www.wowhead.com/tbc/spell=34074,
Class-wide / Shared,Ability,Aspect of the Viper,415423,415423,,,"The hunter takes on the aspect of the viper, regenerating mana based on weapon speed and ranged attacks. Only one Aspect can be active at a time.",Resource,Main,0,,,,Cooldown + aura,"BUFF, HAS_BUFF, MAINTENANCE, RESOURCE",https://www.wowhead.com/tbc/spell=415423,
Class-wide / Shared,Ability,Aspect of the Wild,20043,20043,Rank 1,46,"The hunter and group members within 30 yards take on the aspect of the wild, increasing Nature resistance by 45. Only one Aspect can be active at a time.",Utility,Utility,0,,90 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=20043,
Class-wide / Shared,Ability,Aspect of the Wild,20190,20043,Rank 2,56,"The hunter and group members within 30 yards take on the aspect of the wild, increasing Nature resistance by 60. Only one Aspect can be active at a time.",Utility,Utility,0,,115 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=20190,
Class-wide / Shared,Ability,Aspect of the Wild,27045,20043,Rank 3,68,"The hunter and group members within 30 yards take on the aspect of the wild, increasing Nature resistance by 70. Only one Aspect can be active at a time.",Utility,Utility,0,,150 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=27045,
Class-wide / Shared,Ability,Beast Lore,1462,1462,,24,"Gather information about the target beast. The tooltip will display damage, health, armor, any special resistances, and diet. In addition, Beast Lore will reveal whether or not the creature is tameable and what abilities the tamed creature has.",Utility,Utility,0,,40 Mana,,Cooldown,"OUT_OF_COMBAT, UTILITY",https://www.wowhead.com/tbc/spell=1462,
Class-wide / Shared,Ability,Call Pet,883,883,,10,Summons your pet to you.,Utility,Utility,0,,,,Cooldown,"PET_SUMMON, UTILITY",https://www.wowhead.com/tbc/spell=883,
Class-wide / Shared,Ability,Concussive Shot,5116,5116,,8,"Dazes the target, slowing movement speed by 50% for 4 sec.",Crowd Control,Utility,12,4,6% of base mana,,Cooldown,CC_SOFT,https://www.wowhead.com/tbc/spell=5116,
Class-wide / Shared,Ability,Disengage,781,781,Rank 1,20,"Attempts to disengage from the target, reducing threat. Character exits combat mode.",Utility,Utility,5,,50 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=781,
Class-wide / Shared,Ability,Disengage,14272,781,Rank 1,34,"Attempts to disengage from the target, reducing threat. More effective than Disengage (Rank 1). Character exits combat mode.",Utility,Utility,5,,100 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=14272,
Class-wide / Shared,Ability,Disengage,14273,781,Rank 2,48,"Attempts to disengage from the target, reducing threat. More effective than Disengage (Rank 2). Character exits combat mode.",Utility,Utility,5,,150 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=14273,
Class-wide / Shared,Ability,Disengage,27015,781,Rank 3,62,"Attempts to disengage from the target, reducing threat. More effective than Disengage (Rank 3). Character exits combat mode.",Utility,Utility,5,,205 Mana,,Cooldown,UTILITY,https://www.wowhead.com/tbc/spell=27015,
Class-wide / Shared,Ability,Dismiss Pet,2641,2641,,10,Dismiss your pet. Dismissing your pet will reduce its happiness by 50.,Utility,Utility,0,,,,Cooldown,"OUT_OF_COMBAT, PET_CONTROL, UTILITY",https://www.wowhead.com/tbc/spell=2641,
Class-wide / Shared,Ability,Explosive Trap,13813,13813,Rank 1,34,"Place a fire trap that explodes when an enemy approaches, causing (Ranged Attack Power * 0.1 + 100) to (Ranged Attack Power * 0.1 + 130) Fire damage and burning all enemies for 150 additional Fire damage over 20 sec to all within 10 yards. Trap will exist for 1 min. Only one trap can be active at a time.",Offensive,Main,30,60,275 Mana,,Cooldown,"AOE, DPS, MINOR",https://www.wowhead.com/tbc/spell=13813,
