Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Class-wide / Shared,Ability,Banish,710,710,Rank 1,28,"Banishes the enemy target, preventing all action but making it invulnerable for up to 20 sec. Only one target can be banished at a time. Only works on Demons and Elementals.",Crowd Control,Utility,0,30,100 Mana,,Cooldown,"CC_HARD, FILLER",https://www.wowhead.com/tbc/spell=710,
Class-wide / Shared,Ability,Banish,18647,710,Rank 2,48,"Banishes the enemy target, preventing all action but making it invulnerable for up to 30 sec. Only one target can be banished at a time. Only works on Demons and Elementals.",Crowd Control,Utility,0,30,200 Mana,,Cooldown,"CC_HARD, FILLER",https://www.wowhead.com/tbc/spell=18647,
Class-wide / Shared,Ability,Burning Wish,18789,18789,,,Increases your Fire damage by 15%. Obtained by sacrificing an Imp.,Offensive,Main,0,1800,,,Cooldown,"BUFF, DPS, LONG_BUFF",https://www.wowhead.com/tbc/spell=18789,
Class-wide / Shared,Ability,Corruption,172,172,Rank 1,4,"Corrupts the target, causing 40 Shadow damage over 12 sec.",Offensive,Main,0,18,35 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=172,
Class-wide / Shared,Ability,Corruption,6222,172,Rank 2,14,"Corrupts the target, causing 90 Shadow damage over 15 sec.",Offensive,Main,0,18,55 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=6222,
Class-wide / Shared,Ability,Corruption,6223,172,Rank 3,24,"Corrupts the target, causing 222 Shadow damage over 18 sec.",Offensive,Main,0,18,100 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=6223,
Class-wide / Shared,Ability,Corruption,7648,172,Rank 4,34,"Corrupts the target, causing 324 Shadow damage over 18 sec.",Offensive,Main,0,18,160 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=7648,
Class-wide / Shared,Ability,Corruption,11671,172,Rank 5,44,"Corrupts the target, causing 486 Shadow damage over 18 sec.",Offensive,Main,0,18,225 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=11671,
Class-wide / Shared,Ability,Corruption,11672,172,Rank 6,54,"Corrupts the target, causing 666 Shadow damage over 18 sec.",Offensive,Main,0,18,290 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=11672,
Class-wide / Shared,Ability,Corruption,25311,172,Rank 7,60,"Corrupts the target, causing 822 Shadow damage over 18 sec.",Offensive,Main,0,18,340 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=25311,
Class-wide / Shared,Ability,Corruption,27216,172,Rank 8,65,"Corrupts the target, causing 900 Shadow damage over 18 sec.",Offensive,Main,0,18,370 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=27216,
Class-wide / Shared,Ability,Create Healthstone,5699,6201,Rank 1,34,"Creates a Healthstone that can be used to instantly restore 500 health.
Conjured items disappear if logged out for more than 15 minutes.",Defensive,Utility,0,,475 Mana,,Cooldown,"CREATES_CONSUMABLE, PERSONAL_DEFENSIVE, UTILITY",https://www.wowhead.com/tbc/spell=5699,
Class-wide / Shared,Ability,Create Healthstone,6201,6201,Rank 2,10,"Creates a Minor Healthstone that can be used to instantly restore 100 health.
Conjured items disappear if logged out for more than 15 minutes.",Defensive,Utility,0,,95 Mana,,Cooldown,"CREATES_CONSUMABLE, PERSONAL_DEFENSIVE, UTILITY",https://www.wowhead.com/tbc/spell=6201,
Class-wide / Shared,Ability,Create Healthstone,6202,6201,Rank 3,22,"Creates a Lesser Healthstone that can be used to instantly restore 250 health.
Conjured items disappear if logged out for more than 15 minutes.",Defensive,Utility,0,,240 Mana,,Cooldown,"CREATES_CONSUMABLE, PERSONAL_DEFENSIVE, UTILITY",https://www.wowhead.com/tbc/spell=6202,
Class-wide / Shared,Ability,Create Healthstone,11729,6201,Rank 4,46,"Creates a Greater Healthstone that can be used to instantly restore 800 health.
Conjured items disappear if logged out for more than 15 minutes.",Defensive,Utility,0,,750 Mana,,Cooldown,"CREATES_CONSUMABLE, PERSONAL_DEFENSIVE, UTILITY",https://www.wowhead.com/tbc/spell=11729,
Class-wide / Shared,Ability,Create Healthstone,11730,6201,Rank 5,58,"Creates a Major Healthstone that can be used to instantly restore 1200 health.
Conjured items disappear if logged out for more than 15 minutes.",Defensive,Utility,0,,1120 Mana,,Cooldown,"CREATES_CONSUMABLE, PERSONAL_DEFENSIVE, UTILITY",https://www.wowhead.com/tbc/spell=11730,
Class-wide / Shared,Ability,Create Healthstone,27230,6201,Rank 6,68,"Creates a Master Healthstone that can be used to instantly restore 2080 health.
Conjured items disappear if logged out for more than 15 minutes.",Defensive,Utility,0,,1390 Mana,,Cooldown,"CREATES_CONSUMABLE, PERSONAL_DEFENSIVE, UTILITY",https://www.wowhead.com/tbc/spell=27230,
Class-wide / Shared,Ability,Create Soulstone,693,693,Rank 1,18,"Creates a Minor Soulstone. The Soulstone can be used to store one target's soul. If the target dies while their soul is stored, they will be able to resurrect with 400 health and 700 mana.
Conjured items disappear if logged out for more than 15 minutes.",Utility,Utility,0,1800,68% of base mana,"20707, 20762, 20763, 20764, 20765, 27239",Cooldown + aura,"BATTLE_REZ, HAS_BUFF, LONG_BUFF, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=693,
Class-wide / Shared,Ability,Create Soulstone,20752,693,Rank 2,30,"Creates a Lesser Soulstone. The Soulstone can be used to store one target's soul. If the target dies while their soul is stored, they will be able to resurrect with 750 health and 1200 mana.
Conjured items disappear if logged out for more than 15 minutes.",Utility,Utility,0,1800,68% of base mana,"20707, 20762, 20763, 20764, 20765, 27239",Cooldown + aura,"BATTLE_REZ, HAS_BUFF, LONG_BUFF, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20752,
Class-wide / Shared,Ability,Create Soulstone,20755,693,Rank 3,40,"Creates a Soulstone. The Soulstone can be used to store one target's soul. If the target dies while their soul is stored, they will be able to resurrect with 1100 health and 1700 mana.
Conjured items disappear if logged out for more than 15 minutes.",Utility,Utility,0,1800,68% of base mana,"20707, 20762, 20763, 20764, 20765, 27239",Cooldown + aura,"BATTLE_REZ, HAS_BUFF, LONG_BUFF, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20755,
Class-wide / Shared,Ability,Create Soulstone,20756,693,Rank 4,50,"Creates a Greater Soulstone. The Soulstone can be used to store one target's soul. If the target dies while their soul is stored, they will be able to resurrect with 1600 health and 2200 mana.
Conjured items disappear if logged out for more than 15 minutes.",Utility,Utility,0,1800,68% of base mana,"20707, 20762, 20763, 20764, 20765, 27239",Cooldown + aura,"BATTLE_REZ, HAS_BUFF, LONG_BUFF, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20756,
Class-wide / Shared,Ability,Create Soulstone,20757,693,Rank 5,60,"Creates a Major Soulstone. The Soulstone can be used to store one target's soul. If the target dies while their soul is stored, they will be able to resurrect with 2200 health and 2800 mana.
Conjured items disappear if logged out for more than 15 minutes.",Utility,Utility,0,1800,68% of base mana,"20707, 20762, 20763, 20764, 20765, 27239",Cooldown + aura,"BATTLE_REZ, HAS_BUFF, LONG_BUFF, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20757,
Class-wide / Shared,Ability,Create Soulstone,27238,693,Rank 6,70,"Creates a Master Soulstone. The Soulstone can be used to store one target's soul. If the target dies while their soul is stored, they will be able to resurrect with 2900 health and 3300 mana.
Conjured items disappear if logged out for more than 15 minutes.",Utility,Utility,0,1800,68% of base mana,"20707, 20762, 20763, 20764, 20765, 27239",Cooldown + aura,"BATTLE_REZ, HAS_BUFF, LONG_BUFF, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=27238,
Class-wide / Shared,Ability,Curse of Agony,980,980,Rank 1,8,"Curses the target with agony, causing 84 Shadow damage over 24 sec. This damage is dealt slowly at first, and builds up as the Curse reaches its full duration. Only one Curse per Warlock can be active on any one target.",Offensive,Main,0,24,25 Mana,,Cooldown,"DEBUFF, DPS, PVE_PVP, ROTATIONAL",https://www.wowhead.com/tbc/spell=980,
